spell_id,spell_name_dbc,spell_name_doc,dungeon_slug,boss_or_mob,source_npc_entry,mechanic_class,interruptible,dispel_type,target_pattern,priority,avoid_radius_y,school,attributes,effect_summary,tc_citation,status,doc_unverified,notes,doc_source
,,Hand of Flame,well-of-eternity,mannoroth_and_varothen,,avoidable,no,,pbaoe_self,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/well-of-eternity/encounter.md:716
,,Magistrike Arcs (sword-embedded),well-of-eternity,mannoroth_and_varothen,,info,no,,self,PASSIVE_DAMAGE_SOURCE,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/well-of-eternity/encounter.md:725
,,Shadow Bolt Volley,well-of-eternity,mannoroth_and_varothen,,info,no,,pbaoe_party,OPPORTUNISTIC_INTERRUPT,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/well-of-eternity/encounter.md:736
,,Gift of Sargeras (player buff from Illidan),well-of-eternity,mannoroth_and_varothen,,info,no,,party,STACK_TIGHT_FOR_MAX_BENEFIT,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/well-of-eternity/encounter.md:819
,,demon_wave_target_priority,well-of-eternity,mannoroth_and_varothen,,info,no,,,,,,,,,placeholder,no,"non-numeric spell_id ('105544,')",docs/dungeons/well-of-eternity/encounter.md:953
43622,Static Disruption,Static Disruption,zul-aman,akil_zon,23574,avoidable,no,none,ally_random,SPREAD_POSITIONING,,nature,0,E0=32/A0,boss_akilzon.cpp:48,verified,yes,DBC + TC script confirm,docs/dungeons/zul-aman/encounter.md:194
43648,Electrical Storm,Electrical Storm / Eagle Storm,zul-aman,akil_zon,23574,info,no,none,ally_random_then_pbaoe,GROUP_STACK,,nature,637536256,E2=77/A0 E1=6/A23 E0=6/A297,boss_akilzon.cpp:51,verified,yes,DBC + TC script confirm,docs/dungeons/zul-aman/encounter.md:212
43661,Call Lightning,Call Lightning,zul-aman,akil_zon,23574,interrupt,yes,none,ally_random,MUST_INTERRUPT,,nature,0,E0=2/A0,boss_akilzon.cpp:49,verified,yes,DBC + TC script confirm,docs/dungeons/zul-aman/encounter.md:233
,,Soaring Eagles (add summon),zul-aman,akil_zon,23574,info,no,,platform_perimeter,,,,,,,skipped,no,doc marker SKIPPED-AWAITING-INGAME,docs/dungeons/zul-aman/encounter.md:247
,,Mojo Volley,zul-aman,nalorakk,23576,interrupt,yes,none,pbaoe_random,MUST_INTERRUPT,,,,,,skipped,no,doc marker SKIPPED-AWAITING-INGAME,docs/dungeons/zul-aman/encounter.md:335
,,Brutal Swipe,zul-aman,nalorakk,23576,avoidable,no,none,frontal_cone,,,,,,,skipped,no,doc marker SKIPPED-AWAITING-INGAME,docs/dungeons/zul-aman/encounter.md:349
,,Mangle,zul-aman,nalorakk,23576,info,no,none,tank,,,,,,,skipped,no,doc marker SKIPPED-AWAITING-INGAME,docs/dungeons/zul-aman/encounter.md:362
,,Surge,zul-aman,nalorakk,23576,avoidable,no,none,ally_random,,,,,,,skipped,no,doc marker SKIPPED-AWAITING-INGAME,docs/dungeons/zul-aman/encounter.md:373
,,Lacerating Slash,zul-aman,nalorakk,23576,info,no,none,tank,,,,,,,skipped,no,doc marker SKIPPED-AWAITING-INGAME,docs/dungeons/zul-aman/encounter.md:385
43140,Flame Breath,Flame Breath,zul-aman,jan_alai,23578,avoidable,no,none,frontal_cone,,,fire,65536,E2=2/A0 E1=6/A226 E0=6/A4,boss_janalai.cpp:47,verified,no,DBC + TC script confirm,docs/dungeons/zul-aman/encounter.md:469
42621,Fire Bomb,Fire Bomb,zul-aman,jan_alai,23578,avoidable,no,none,ally_random_position,,,fire,256,E1=6/A12 E0=6/A226,boss_janalai.cpp:52,verified,no,DBC + TC script confirm,docs/dungeons/zul-aman/encounter.md:482
43144,Hatch All Eggs,Hatch All Eggs,zul-aman,jan_alai,23578,info,no,,,PHASE_TRANSITION,,fire,256,E0=3/A0,boss_janalai.cpp:60,verified,yes,DBC + TC script confirm,docs/dungeons/zul-aman/encounter.md:494
,,Summon Hatcher,zul-aman,jan_alai,23578,info,no,,,KILL_ON_SIGHT,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/zul-aman/encounter.md:504
,,Hatcher's Hatch (channel),zul-aman,jan_alai,23578,interrupt,yes,,egg_pile,MUST_INTERRUPT,,,,,,skipped,no,doc marker SKIPPED-AWAITING-INGAME,docs/dungeons/zul-aman/encounter.md:513
43267,Saber Lash,Saber Lash,zul-aman,halazzi,23577,avoidable,no,none,split_tank_plus_nearest_melee,MELEE_POSITIONING_RULE,,physical,67108864,E0=2/A0,,unbound,yes,DBC name matches but no TC script casts the ID,docs/dungeons/zul-aman/encounter.md:630
,,Frenzy,zul-aman,halazzi,23577,dispel,no,magic,self,SHOULD_DISPEL,,,,,,skipped,no,doc marker SKIPPED-AWAITING-INGAME,docs/dungeons/zul-aman/encounter.md:646
,,Flame Shock (Halazzi),zul-aman,halazzi,23577,dispel,no,magic,ally_random,SHOULD_DISPEL,,,,,,skipped,no,doc marker SKIPPED-AWAITING-INGAME,docs/dungeons/zul-aman/encounter.md:660
,,Lightning Totem,zul-aman,halazzi,23577,info,no,,ground_random,KILL_ON_SIGHT,,,,,,skipped,no,doc marker SKIPPED-AWAITING-INGAME,docs/dungeons/zul-aman/encounter.md:673
,,Lynx Rush,zul-aman,halazzi,23577,info,no,,,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/zul-aman/encounter.md:690
,,Soul Drain,zul-aman,hex_lord_malacrass,24239,interrupt,yes,none,ally_random,MUST_INTERRUPT,,,,,,skipped,no,doc marker SKIPPED-AWAITING-INGAME,docs/dungeons/zul-aman/encounter.md:784
43383,Spirit Bolts,Spirit Bolts,zul-aman,hex_lord_malacrass,24239,info,no,none,pbaoe_self,GROUP_HEAL_TRIGGER,,shadow,65536,E0=6/A23,,unbound,yes,DBC name matches but no TC script casts the ID,docs/dungeons/zul-aman/encounter.md:797
24236,Whirlwind,Whirlwind Axe,zul-aman,daakara,23863,avoidable,no,none,pbaoe_self,,,physical,327696,E0=6/A23,,unbound,yes,DBC name matches but no TC script casts the ID,docs/dungeons/zul-aman/encounter.md:924
43093,Grievous Throw,Grievous Throw,zul-aman,daakara,23863,interrupt,yes,none,ally_random,MUST_INTERRUPT,,physical,0,E1=2/A0 E0=6/A3,,unbound,yes,DBC name matches but no TC script casts the ID,docs/dungeons/zul-aman/encounter.md:936
,,Charge (bear),zul-aman,daakara,23863,info,no,,ally_random,,,,,,,skipped,no,doc marker SKIPPED-AWAITING-INGAME,docs/dungeons/zul-aman/encounter.md:950
,,Bear Claw,zul-aman,daakara,23863,info,no,,frontal_cone,,,,,,,skipped,no,doc marker SKIPPED-AWAITING-INGAME,docs/dungeons/zul-aman/encounter.md:959
,,Cyclone (eagle),zul-aman,daakara,23863,info,no,,ally_random_position,,,,,,,skipped,no,doc marker SKIPPED-AWAITING-INGAME,docs/dungeons/zul-aman/encounter.md:969
,,Static Disruption (eagle),zul-aman,daakara,23863,info,no,,ally_random,,,,,,,skipped,no,doc marker SKIPPED-AWAITING-INGAME,docs/dungeons/zul-aman/encounter.md:978
43149,Claw Rage,Claw Rage,zul-aman,daakara,23863,info,no,,tank,TANK_BURST_DEFENSIVE,,physical,256,E0=6/A23,,unbound,yes,DBC name matches but no TC script casts the ID,docs/dungeons/zul-aman/encounter.md:988
43152,Lynx Rush,Lynx Rush,zul-aman,daakara,23863,info,no,,multiple_allies_in_sequence,,,physical,256,E0=3/A0,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/zul-aman/encounter.md:999
43213,Flame Whirl,Flame Whirl,zul-aman,daakara,23863,info,no,,ground_around_boss,,,fire,0,E1=6/A23 E0=6/A23,,unbound,yes,DBC name matches but no TC script casts the ID,docs/dungeons/zul-aman/encounter.md:1009
,,Pillar of Fire,zul-aman,daakara,23863,info,no,,ally_random_position,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/zul-aman/encounter.md:1018
96466,Whispers of Hethiss,Whispers of Hethiss,zul-gurub,high_priest_venoxis,52155,interrupt,yes,none,ally_random_non_tank,MUST_INTERRUPT,,nature,0,E1=6/A23 E0=6/A4,boss_high_priest_venoxis.cpp:51,verified,no,DBC + TC script confirm,docs/dungeons/zul-gurub/encounter.md:203
96477,Toxic Link,Toxic Link,zul-gurub,high_priest_venoxis,52155,avoidable,no,none,2_players_paired,GROUP_SPREAD,,nature,536872960,E2=3/A0 E1=6/A23 E0=6/A23,boss_high_priest_venoxis.cpp:53,verified,no,DBC + TC script confirm,docs/dungeons/zul-gurub/encounter.md:220
,,Word of Hethiss,zul-gurub,high_priest_venoxis,52155,avoidable,no,,pbaoe_self,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/zul-gurub/encounter.md:235
,,Venomous Effusion (poison maze),zul-gurub,high_priest_venoxis,52155,avoidable,no,,ground_pattern,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/zul-gurub/encounter.md:246
,,Pool of Acrid Tears,zul-gurub,high_priest_venoxis,52155,avoidable,no,,ground_at_furthest_player,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/zul-gurub/encounter.md:256
,,Breath of Hethiss,zul-gurub,high_priest_venoxis,52155,avoidable,no,,frontal_cone_15y,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/zul-gurub/encounter.md:268
,,Blessing of the Snake God (Phase 2 self-buff),zul-gurub,high_priest_venoxis,52155,info,no,,self,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/zul-gurub/encounter.md:279
,,Bloodvenom (tendrils),zul-gurub,high_priest_venoxis,52155,avoidable,no,,ground_random,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/zul-gurub/encounter.md:288
,,Venom Withdrawal,zul-gurub,high_priest_venoxis,52155,info,no,,self,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/zul-gurub/encounter.md:299
,,Poison Cloud (Phase 3 environmental),zul-gurub,high_priest_venoxis,52155,avoidable,no,,altar_stairs,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/zul-gurub/encounter.md:308
96684,Decapitate,Decapitate,zul-gurub,bloodlord_mandokir,52151,avoidable,no,none,ally_random_non_tank,SCRIPTED_IMMUNITY_TRIGGER,,physical,0,E2=3/A0 E1=42/A0 E0=2/A0,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/zul-gurub/encounter.md:375
96662,Level Up,Level Up,zul-gurub,bloodlord_mandokir,52151,info,no,,self,,,physical,256,E1=6/A61 E0=6/A79,boss_bloodlord_mandokir.cpp:56,verified,no,DBC + TC script confirm,docs/dungeons/zul-gurub/encounter.md:401
96740,Devastating Slam,Devastating Slam,zul-gurub,bloodlord_mandokir,52151,avoidable,no,,ground_directional_furrow,,,physical,262144,E2=6/A25 E0=98/A0,boss_bloodlord_mandokir.cpp:57,verified,no,DBC + TC script confirm,docs/dungeons/zul-gurub/encounter.md:409
96776,Bloodletting,Bloodletting,zul-gurub,bloodlord_mandokir,52151,dispel,no,magic,ally_random,HEAL_SUPPRESS,,shadow,0,E0=6/A226,boss_bloodlord_mandokir.cpp:52,verified,no,DBC + TC script confirm,docs/dungeons/zul-gurub/encounter.md:421
96800,Frenzy,Frenzy,zul-gurub,bloodlord_mandokir,52151,info,no,,self,,,arcane,262144,E1=6/A61 E0=6/A138,boss_bloodlord_mandokir.cpp:55,verified,no,DBC + TC script confirm,docs/dungeons/zul-gurub/encounter.md:440
96724,Reanimate Ohgan,Reanimate Ohgan,zul-gurub,bloodlord_mandokir,52151,info,no,,ohgan_corpse,,,shadow,0,E1=77/A0 E0=136/A0,boss_bloodlord_mandokir.cpp:50,verified,no,DBC + TC script confirm,docs/dungeons/zul-gurub/encounter.md:449
,,Spirit's Vengeance (revive buff),zul-gurub,bloodlord_mandokir,52151,info,no,,revived_player,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/zul-gurub/encounter.md:457
96435,Tears of Blood,Tears of Blood,zul-gurub,high_priestess_kilnara,52059,avoidable,yes,none,pbaoe_self,MUST_INTERRUPT,,shadow,0,E0=6/A23,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/zul-gurub/encounter.md:561
96435,Tears of Blood,Tears of Blood,zul-gurub,high_priestess_kilnara,52059,interrupt,yes,none,pbaoe_self,MUST_INTERRUPT,,shadow,0,E0=6/A23,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/zul-gurub/encounter.md:561
96956,Shadow Bolt,Shadow Bolt,zul-gurub,high_priestess_kilnara,52059,interrupt,yes,none,ally_random,SECONDARY_INTERRUPT,,shadow,65536,E0=2/A0,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/zul-gurub/encounter.md:573
96457,Wave of Agony,Wave of Agony,zul-gurub,high_priestess_kilnara,52059,avoidable,no,,frontal_wave,,,physical,67371264,E1=64/A0 E0=6/A226,boss_high_priestess_kilnara.cpp:52,verified,no,DBC + TC script confirm,docs/dungeons/zul-gurub/encounter.md:585
96948,Wail of Sorrow,Wail of Sorrow,zul-gurub,high_priestess_kilnara,52059,info,no,,ally_random,,,shadow,65536,E0=2/A0,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/zul-gurub/encounter.md:595
96958,Lash of Anguish,Lash of Anguish,zul-gurub,high_priestess_kilnara,52059,dispel,no,magic,ally_random,,,shadow,262160,E2=31/A0 E1=6/A3 E0=96/A0,,unbound,no,DBC name matches but no TC script casts the ID,docs/dungeons/zul-gurub/encounter.md:604
,,Avatar of Bethekk (Phase 2 transform),zul-gurub,high_priestess_kilnara,52059,info,no,,self,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/zul-gurub/encounter.md:615
,,Gaping Wound,zul-gurub,high_priestess_kilnara,52059,info,no,,ally_random,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/zul-gurub/encounter.md:624
96347,Voodoo Bolt,Voodoo Bolt,zul-gurub,zanzil,52053,interrupt,yes,none,ally_random,MUST_INTERRUPT,,shadow,65536,E0=2/A0,boss_zanzil.cpp:72,verified,no,DBC + TC script confirm,docs/dungeons/zul-gurub/encounter.md:708
96914,Zanzili Fire,Zanzili Fire,zul-gurub,zanzil,52053,avoidable,no,,linear_floor_pattern,,,physical,0,E1=6/A226 E0=3/A0,boss_zanzil.cpp:54,verified,no,DBC + TC script confirm,docs/dungeons/zul-gurub/encounter.md:720
96348,Terrible Tonic,Terrible Tonic,zul-gurub,zanzil,52053,info,no,,ally_random,,,nature,0,E0=2/A0,boss_zanzil.cpp:56,verified,no,DBC + TC script confirm,docs/dungeons/zul-gurub/encounter.md:730
,,Resurrection Elixir (Blue),zul-gurub,zanzil,52053,info,no,,,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/zul-gurub/encounter.md:738
,,Resurrection Elixir (Red),zul-gurub,zanzil,52053,info,no,,,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/zul-gurub/encounter.md:748
,,Zanzil's Graveyard Gas (Green),zul-gurub,zanzil,52053,info,no,,arena_wide,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/zul-gurub/encounter.md:756
97170,Deadzone,Deadzone,zul-gurub,jin_do_the_godbreaker,52148,info,no,,ground_random,SCRIPTED_GROUND_ZONE,,arcane,603979776,E2=64/A0 E1=64/A0 E0=27/A87,boss_jindo_the_godbreaker.cpp:61,verified,no,DBC + TC script confirm,docs/dungeons/zul-gurub/encounter.md:899
97172,Shadows of Hakkar,Shadows of Hakkar,zul-gurub,jin_do_the_godbreaker,52148,avoidable,no,,chain_burst_max_10_targets,GROUP_MOVE_INTO_DEADZONE,,nature+shadow,262144,E0=6/A42,boss_jindo_the_godbreaker.cpp:60,verified,no,DBC + TC script confirm,docs/dungeons/zul-gurub/encounter.md:917
,,Shadow Spike,zul-gurub,jin_do_the_godbreaker,52148,avoidable,no,,ally_random_position,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/zul-gurub/encounter.md:930
,,Body Slam (Gurubashi Spirit ability),zul-gurub,jin_do_the_godbreaker,52148,info,no,,ally_random,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/zul-gurub/encounter.md:941
,,Sunder Rift (debuff),zul-gurub,jin_do_the_godbreaker,52148,info,no,,hit_target,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/zul-gurub/encounter.md:952
,,Brittle Barrier,zul-gurub,jin_do_the_godbreaker,52148,info,no,,chain,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/zul-gurub/encounter.md:962
,,Frenzy (Gurubashi Spirit),zul-gurub,jin_do_the_godbreaker,52148,info,no,,self,,,,,,,placeholder,yes,non-numeric spell_id ('UNVERIFIED'),docs/dungeons/zul-gurub/encounter.md:971
